timestamp,entity_id,entity_type,device_id,device_fingerprint,source_ip,geo_location,lat,lon,resource_accessed,auth_method,session_duration,command_sequence,login_success,pattern,signal_type,label,day,flag_impossible_travel,flag_brute_force,flag_lateral_movement,flag_new_device,flag_odd_hour,flag_mismatched_fingerprint,flag_coldstart,rule_flag_count,split,anomaly_score,sequence_score,risk_score,predicted_pattern,model_confidence,explanation
2026-07-16 00:59:07.141426,svc_003,service_account,dev_bfd4a83d,Ubuntu-22.04|FD:A6:5D:F9:6C:B5,20.218.39.240,Indore,22.74976165700288,75.86792830510043,finance_db,token,1.0,login->write_file->list_dir->download->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-16,False,False,False,False,False,False,False,0,train,0.161,0.125,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-25 15:50:07.141426,user_022,user,dev_79725030,Android-14|04:39:26:4C:12:BD,219.35.193.255,London,51.49219272717568,-0.1356722316406602,finance_db,biometric,10.4,login->read_file->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.022,0.212,6.5,normal_baseline,0.07,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-28 04:27:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,167.211.172.177,New York,40.72579209730226,-74.04014685907299,finance_db,certificate,1.0,login->read_file->write_file->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-28,False,False,False,False,False,False,False,0,train,0.137,0.152,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-27 08:52:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,177.208.120.50,New York,40.72499818245309,-74.00888975682889,finance_db,certificate,1.0,login->modify_permissions->download->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-27,False,False,False,False,False,False,False,0,train,0.104,0.193,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-03 18:01:07.141426,edge_008,edge_device,dev_f32cb530,FirmwareRTOS-3.2|A1:81:A5:3B:CE:00,211.82.1.29,Mumbai,19.08919147914813,72.91495791106229,vpn_gateway,certificate,3.8,login->write_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-03,False,False,False,False,False,False,False,0,train,0.201,0.076,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 11:19:07.141426,user_010,user,dev_1a507c80,FirmwareRTOS-3.2|28:2B:F8:23:40:41,196.60.218.75,Lagos,6.521945821328085,3.381067447485533,code_repo,password,9.2,login->download->list_dir->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.087,0.211,6.5,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-07 18:46:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,135.49.229.222,New York,40.7233188836125,-73.98743222641728,analytics_dash,certificate,11.4,login->list_dir->write_file->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-07,False,False,False,False,False,False,False,0,train,0.178,0.104,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-16 11:02:07.141426,svc_006,service_account,dev_f58ce5fa,macOS-14.5|A9:B4:E8:8A:9C:80,166.248.210.16,Moscow,55.76554173118231,37.58713661581256,finance_db,certificate,8.4,login->list_dir->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-16,False,False,False,False,False,False,False,0,train,0.222,0.047,6.5,normal_baseline,0.001,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 00:18:07.141426,svc_007,service_account,dev_8e4e0506,Windows11-23H2|5E:62:6E:F7:8D:90,220.176.111.68,Mumbai,19.078934949444104,72.88429917575681,analytics_dash,certificate,5.9,login->list_dir->write_file->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.18,0.098,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-19 16:02:07.141426,svc_000,service_account,dev_10415fc8,FirmwareRTOS-3.2|34:9A:3D:15:B1:DB,24.245.139.188,Bengaluru,12.924481621501354,77.56831429804383,customer_crm,token,8.0,login->modify_permissions->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-19,False,False,False,False,False,False,False,0,eval,0.182,0.078,6.5,normal_baseline,0.016,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 19:16:07.141426,edge_006,edge_device,dev_cd615978,Android-14|14:59:F0:E2:8E:5C,221.180.76.38,Hyderabad,17.36957245547321,78.49311971938543,vpn_gateway,certificate,6.6,login->read_file->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.212,0.057,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-23 18:47:07.141426,edge_002,edge_device,dev_d7bd45b3,Windows11-23H2|29:50:7A:58:26:50,113.187.180.178,Hyderabad,17.371359563702722,78.51080739111569,sensor_gateway,certificate,7.6,login->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-23,False,False,False,False,False,False,False,0,eval,0.188,0.09,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-01 14:39:07.141426,edge_005,edge_device,dev_44ae1aca,Android-14|FC:E0:29:14:DD:A5,185.71.138.86,Moscow,55.75753770279756,37.63981664358023,file_share,certificate,2.5,login->write_file->download->read_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-01,False,False,False,False,False,False,False,0,train,0.194,0.082,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-13 12:37:07.141426,user_011,user,dev_c1f220b5,macOS-14.5|9F:CC:BF:E0:E7:3D,203.82.123.194,Bengaluru,12.955275655109162,77.59616286125939,finance_db,password,11.6,login->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-13,False,False,False,False,False,False,False,0,train,0.012,0.305,6.5,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-12 13:25:07.141426,svc_005,service_account,dev_3f9c6ec0,FirmwareRTOS-3.2|2F:96:71:CF:7C:9C,223.15.180.167,Indore,22.737039869308536,75.84555845617248,finance_db,certificate,13.2,login->read_file->modify_permissions->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-12,False,False,False,False,False,False,False,0,train,0.205,0.067,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-15 07:33:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,64.1.216.44,New York,40.70691753639248,-74.02775675095427,analytics_dash,certificate,1.0,login->write_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-15,False,False,False,False,False,False,False,0,train,0.159,0.126,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-14 19:21:07.141426,svc_008,service_account,dev_954eb861,Android-14|9A:07:40:8C:17:1B,56.39.248.255,Delhi,28.739128181474975,77.10080658205001,billing_api,certificate,1.0,login->modify_permissions->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-14,False,False,False,False,False,False,False,0,train,0.158,0.127,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-10 11:41:07.141426,user_031,user,dev_b8a29b33,iOS-17.4|FD:CC:7C:4B:02:36,162.156.62.169,London,51.53535688614063,-0.103976539101198,email_server,password,18.4,login->modify_permissions->read_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-10,False,False,False,False,False,False,False,0,train,0.126,0.134,6.5,normal_baseline,0.029,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-12 18:06:07.141426,user_039,user,dev_d9c93ba9,Android-14|3A:53:9F:37:0D:9F,35.207.46.64,Lagos,6.517057716598554,3.379831780123052,finance_db,password,9.5,login->read_file->modify_permissions->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-12,False,False,False,False,False,False,False,0,train,0.112,0.18,6.5,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-13 15:26:07.141426,edge_000,edge_device,dev_3f557877,Android-14|CD:FB:25:1B:4D:4C,97.242.0.161,Mumbai,19.09791746909954,72.88439115269077,sensor_gateway,certificate,1.0,login->list_dir->write_file->modify_permissions->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-13,False,False,False,False,False,False,False,0,train,0.203,0.072,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-01 00:58:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,4.161.114.56,Hyderabad,17.376565762963132,78.45574319077443,sensor_gateway,certificate,7.2,login->read_file->write_file->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-01,False,False,False,False,False,False,False,0,train,0.184,0.094,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-28 10:14:07.141426,svc_008,service_account,dev_954eb861,Android-14|9A:07:40:8C:17:1B,155.3.194.248,Delhi,28.69530293473799,77.13828877422155,customer_crm,certificate,1.0,login->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-28,False,False,False,False,False,False,False,0,train,0.154,0.134,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-04 20:59:07.141426,edge_007,edge_device,dev_55d8591f,iOS-17.4|D1:AA:A4:35:52:A8,50.176.150.96,Singapore,1.3773672816990186,103.83594838364763,file_share,certificate,4.7,login->download->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-04,False,False,False,False,False,False,False,0,train,0.135,0.156,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-18 12:08:07.141426,user_003,user,dev_a674381c,Windows11-23H2|B9:62:23:17:74:94,72.27.72.20,Hyderabad,17.399652801544313,78.48508566839783,admin_console,biometric,15.3,login->list_dir->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-18,False,False,False,False,False,False,False,0,eval,0.108,0.176,6.5,normal_baseline,0.012,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-06 09:10:07.141426,svc_001,service_account,dev_7e31c017,iOS-17.4|FA:36:DD:B9:EB:4E,207.128.136.140,London,51.4756950797854,-0.1206704579066101,analytics_dash,certificate,3.0,login->write_file->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-06,False,False,False,False,False,False,False,0,train,0.12,0.167,6.5,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-08 11:02:07.141426,svc_001,service_account,dev_7e31c017,iOS-17.4|FA:36:DD:B9:EB:4E,221.88.214.252,London,51.51058786395552,-0.1259745620366485,customer_crm,certificate,9.2,login->read_file->modify_permissions->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-08,False,False,False,False,False,False,False,0,train,0.236,0.03,6.5,normal_baseline,0.001,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 11:52:07.141426,user_038,user,dev_b3c0a273,FirmwareRTOS-3.2|66:0A:4E:7A:40:F2,92.26.124.44,Bengaluru,12.932748588571252,77.641792285182,code_repo,biometric,9.2,login->list_dir->read_file->modify_permissions->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.085,0.214,6.5,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-11 19:49:07.141426,user_028,user,dev_bcff0ebb,iOS-17.4|41:62:D7:C2:59:9A,219.217.33.170,Hyderabad,17.381255453569864,78.50735315033243,code_repo,biometric,17.3,login->read_file->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.013,0.305,6.5,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-02 05:40:07.141426,edge_003,edge_device,dev_58c47991,FirmwareRTOS-3.2|93:90:E8:24:77:87,120.129.207.29,Bengaluru,12.98180879956002,77.60169713080515,file_share,certificate,1.5,login->list_dir->download->write_file->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-02,False,False,False,False,False,False,False,0,train,0.15,0.138,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-08 06:50:07.141426,edge_003,edge_device,dev_58c47991,FirmwareRTOS-3.2|93:90:E8:24:77:87,213.239.40.55,Bengaluru,12.968435397269785,77.60737737747358,vpn_gateway,certificate,7.3,login->modify_permissions->download->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-08,False,False,False,False,False,False,False,0,train,0.186,0.091,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-10 09:55:07.141426,svc_004,service_account,dev_ab2ac988,FirmwareRTOS-3.2|61:2B:7B:D0:FA:7B,192.52.8.147,Moscow,55.76079184952149,37.61435656704303,analytics_dash,certificate,4.2,login->write_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-10,False,False,False,False,False,False,False,0,train,0.18,0.097,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-07 12:15:07.141426,user_006,user,dev_e10d5123,Android-14|49:87:47:7E:86:DB,4.227.137.159,New York,40.73281164636086,-74.01941240418154,finance_db,password,20.5,login->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-07,False,False,False,False,False,False,False,0,train,0.107,0.144,6.5,normal_baseline,0.04,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 06:19:07.141426,svc_004,service_account,dev_ab2ac988,FirmwareRTOS-3.2|61:2B:7B:D0:FA:7B,143.187.60.139,Moscow,55.75138874931182,37.59016909895427,finance_db,certificate,1.0,login->list_dir->modify_permissions->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.155,0.133,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-08 19:17:07.141426,edge_006,edge_device,dev_cd615978,Android-14|14:59:F0:E2:8E:5C,161.121.198.116,Hyderabad,17.35833135709101,78.46772336256753,vpn_gateway,certificate,1.2,login->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-08,False,False,False,False,False,False,False,0,train,0.167,0.114,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-20 14:45:07.141426,user_002,user,dev_e2d72963,Android-14|34:2F:C2:31:B7:B0,193.74.158.86,Singapore,1.351400230190061,103.85521601271272,customer_crm,biometric,10.8,login->modify_permissions->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-20,False,False,False,False,False,False,False,0,eval,0.016,0.295,6.5,normal_baseline,0.008,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-09 15:49:07.141426,svc_006,service_account,dev_f58ce5fa,macOS-14.5|A9:B4:E8:8A:9C:80,200.71.244.233,Moscow,55.74174334374129,37.6154151231295,customer_crm,certificate,4.3,login->write_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-09,False,False,False,False,False,False,False,0,train,0.205,0.067,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-13 08:37:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,174.160.89.112,New York,40.73835753042084,-74.01345551588929,analytics_dash,certificate,1.0,login->read_file->modify_permissions->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-13,False,False,False,False,False,False,False,0,train,0.177,0.104,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-24 18:13:07.141426,edge_009,edge_device,dev_e4d7a279,Ubuntu-22.04|FF:E2:1A:68:88:43,144.30.56.46,Lagos,6.5438383738764045,3.351922737006657,sensor_gateway,certificate,1.0,login->modify_permissions->download->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-24,False,False,False,False,False,False,False,0,eval,0.155,0.13,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-15 06:35:07.141426,svc_006,service_account,dev_f58ce5fa,macOS-14.5|A9:B4:E8:8A:9C:80,31.164.197.126,Moscow,55.765990027656485,37.59649065384221,finance_db,certificate,1.0,login->write_file->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-15,False,False,False,False,False,False,False,0,train,0.158,0.125,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-17 17:58:07.141426,svc_008,service_account,dev_954eb861,Android-14|9A:07:40:8C:17:1B,73.236.66.205,Delhi,28.68391593695125,77.14687486715063,billing_api,certificate,1.8,login->read_file->write_file->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-17,False,False,False,False,False,False,False,0,train,0.177,0.103,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-18 17:53:07.141426,svc_008,service_account,dev_954eb861,Android-14|9A:07:40:8C:17:1B,27.139.147.111,Delhi,28.700036872673326,77.10870373033659,customer_crm,certificate,1.0,login->read_file->write_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-18,False,False,False,False,False,False,False,0,eval,0.171,0.109,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-11 06:13:07.141426,edge_003,edge_device,dev_58c47991,FirmwareRTOS-3.2|93:90:E8:24:77:87,43.181.189.88,Bengaluru,12.965681449195824,77.56938711768022,vpn_gateway,certificate,2.7,login->list_dir->download->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.196,0.082,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-08 16:17:07.141426,svc_001,service_account,dev_7e31c017,iOS-17.4|FA:36:DD:B9:EB:4E,176.168.91.98,London,51.49496811909658,-0.1544643410790199,analytics_dash,certificate,9.6,login->write_file->read_file->modify_permissions->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-08,False,False,False,False,False,False,False,0,train,0.215,0.054,6.5,normal_baseline,0.001,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-23 13:42:07.141426,svc_000,service_account,dev_10415fc8,FirmwareRTOS-3.2|34:9A:3D:15:B1:DB,209.2.134.251,Bengaluru,13.00184135898283,77.59152204452029,customer_crm,token,7.6,login->write_file->list_dir->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-23,False,False,False,False,False,False,False,0,eval,0.174,0.109,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-03 19:22:07.141426,svc_005,service_account,dev_3f9c6ec0,FirmwareRTOS-3.2|2F:96:71:CF:7C:9C,172.145.78.126,Indore,22.715800371530054,75.85839508956583,analytics_dash,certificate,1.0,login->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-03,False,False,False,False,False,False,False,0,train,0.158,0.128,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 02:49:07.141426,edge_001,edge_device,dev_18d558d1,Ubuntu-22.04|73:C2:E6:E2:98:DB,178.86.142.106,Lagos,6.556115491360927,3.4003159647693315,vpn_gateway,certificate,11.2,login->download->modify_permissions->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.166,0.115,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-01 00:31:07.141426,edge_001,edge_device,dev_18d558d1,Ubuntu-22.04|73:C2:E6:E2:98:DB,109.234.45.195,Lagos,6.5350084692795045,3.371233227546225,file_share,certificate,6.5,login->list_dir->modify_permissions->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-01,False,False,False,False,False,False,False,0,train,0.175,0.106,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 15:09:07.141426,user_028,user,dev_bcff0ebb,iOS-17.4|41:62:D7:C2:59:9A,158.148.76.31,Hyderabad,17.387153988982135,78.50666435311943,code_repo,biometric,15.5,login->list_dir->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.043,0.266,6.5,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-06-30 00:18:07.141426,edge_001,edge_device,dev_18d558d1,Ubuntu-22.04|73:C2:E6:E2:98:DB,176.68.203.253,Lagos,6.529736523421608,3.365614193607448,vpn_gateway,certificate,5.9,login->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.199,0.078,6.5,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-16 12:06:07.141426,user_031,user,dev_b8a29b33,iOS-17.4|FD:CC:7C:4B:02:36,213.80.213.201,London,51.495054285862416,-0.1037550199327765,customer_crm,password,18.2,login->modify_permissions->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-16,False,False,False,False,False,False,False,0,train,0.113,0.157,6.4,normal_baseline,0.019,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-02 23:18:07.141426,svc_006,service_account,dev_f58ce5fa,macOS-14.5|A9:B4:E8:8A:9C:80,164.138.110.94,Moscow,55.739250464974766,37.596421580395024,billing_api,certificate,1.0,login->list_dir->read_file->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-02,False,False,False,False,False,False,False,0,train,0.155,0.125,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-02 15:12:07.141426,user_037,user,dev_f22dc323,FirmwareRTOS-3.2|8E:D7:81:29:F0:09,123.223.63.170,London,51.49070340178906,-0.1210679714487566,finance_db,password,4.8,login->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-02,False,False,False,False,False,False,False,0,train,0.1,0.185,6.4,normal_baseline,0.009,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-24 18:28:07.141426,edge_002,edge_device,dev_d7bd45b3,Windows11-23H2|29:50:7A:58:26:50,139.135.102.120,Hyderabad,17.36684016515644,78.49365050988054,file_share,certificate,1.0,login->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-24,False,False,False,False,False,False,False,0,eval,0.111,0.18,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-20 16:54:07.141426,svc_009,service_account,dev_e29d9812,macOS-14.5|06:91:F0:F5:E1:AE,216.100.199.138,Mumbai,19.05303585416057,72.91447509001824,analytics_dash,token,10.3,login->read_file->list_dir->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-20,False,False,False,False,False,False,False,0,eval,0.174,0.105,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-08 18:31:07.141426,edge_002,edge_device,dev_d7bd45b3,Windows11-23H2|29:50:7A:58:26:50,221.123.132.141,Hyderabad,17.39956476214612,78.48385697652796,file_share,certificate,6.8,login->download->write_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-08,False,False,False,False,False,False,False,0,train,0.164,0.113,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 01:58:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,132.100.27.50,Hyderabad,17.38187309653002,78.48747146483953,sensor_gateway,certificate,1.0,login->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.111,0.183,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-15 20:59:07.141426,edge_008,edge_device,dev_f32cb530,FirmwareRTOS-3.2|A1:81:A5:3B:CE:00,186.133.81.77,Mumbai,19.068850143054565,72.89351059126851,sensor_gateway,certificate,7.5,login->list_dir->download->modify_permissions->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-15,False,False,False,False,False,False,False,0,train,0.185,0.068,6.4,normal_baseline,0.016,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 00:42:07.141426,svc_001,service_account,dev_7e31c017,iOS-17.4|FA:36:DD:B9:EB:4E,217.41.137.8,London,51.48413994284433,-0.0996638494253406,customer_crm,certificate,7.0,login->write_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.206,0.06,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-29 20:43:07.141426,svc_007,service_account,dev_8e4e0506,Windows11-23H2|5E:62:6E:F7:8D:90,66.155.21.146,Mumbai,19.076170752303582,72.90989083314078,analytics_dash,certificate,1.0,login->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-06-29,False,False,False,False,False,False,False,0,train,0.158,0.124,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-11 23:23:07.141426,svc_009,service_account,dev_e29d9812,macOS-14.5|06:91:F0:F5:E1:AE,180.113.184.57,Mumbai,19.099002573567876,72.84849428187883,analytics_dash,token,10.5,login->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.171,0.104,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-06 05:46:07.141426,svc_003,service_account,dev_bfd4a83d,Ubuntu-22.04|FD:A6:5D:F9:6C:B5,82.10.76.13,Indore,22.71804183907337,75.876574032688,analytics_dash,token,1.0,login->read_file->write_file->modify_permissions->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-06,False,False,False,False,False,False,False,0,train,0.113,0.18,6.4,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
